0,0,0,20,0,38,0,51,5,64,2,82,0,100,0,82,23,64,33,51,35,35,35,17,25,7,5,38,10,51,10,64,10,89,5,64,20,51,23,38,20
0,0,11,25,5,44,2,55,5,69,0,83,2,100,11,83,19,69,22,58,25,44,22,25,19,5,11,41,11,55,13,69,11,94,11,69,11,58,13,44,11
0,0,2,20,0,39,0,54,2,66,0,83,0,100,2,85,27,66,37,54,39,39,37,18,27,6,4,39,4,54,6,66,4,93,6,66,27,54,29,39,27
0,0,0,9,0,22,2,34,6,45,6,70,9,100,15,72,38,45,45,34,43,20,38,9,25,4,4,20,6,34,11,45,13,90,15,45,31,34,29,20,22
0,0,13,8,2,19,0,30,2,47,0,72,2,100,16,75,44,50,55,33,55,19,52,5,38,5,13,19,5,33,8,47,8,91,16,47,38,33,38,19,36
0,0,15,26,5,52,0,65,2,76,0,92,2,100,13,92,34,78,44,65,47,50,47,26,36,7,18,50,10,65,10,76,10,94,15,76,28,65,31,50,28
0,0,5,18,2,36,0,50,5,63,2,81,2,100,5,81,28,63,39,50,42,34,39,18,28,7,10,36,10,50,13,63,10,92,7,63,23,50,26,36,23
0,0,2,26,5,50,7,63,10,76,7,86,2,100,0,86,23,73,36,60,39,44,39,21,28,7,7,47,15,63,18,73,15,92,5,73,15,60,21,47,21
0,0,9,21,2,42,0,57,2,71,0,85,2,100,9,88,26,71,33,57,33,42,33,21,26,7,9,42,7,57,9,71,7,92,9,71,21,57,23,42,23
0,0,7,7,2,20,0,33,5,48,2,71,5,100,12,76,38,51,48,35,48,20,46,7,33,7,10,20,10,35,10,48,10,94,12,51,33,35,33,20,30
0,0,2,20,2,37,2,48,5,60,2,80,2,100,0,80,22,62,31,48,34,37,31,20,25,8,8,37,14,48,14,60,11,91,5,60,14,48,14,37,14
0,0,11,19,5,36,2,50,5,63,0,80,2,100,5,83,27,66,38,52,41,38,38,19,33,8,13,36,11,50,13,63,11,88,8,63,22,50,25,36,22
0,0,2,20,0,39,0,53,2,67,0,83,0,100,0,86,23,69,32,53,34,39,32,18,23,4,2,39,6,53,6,67,4,95,2,67,20,53,23,39,20
0,0,6,13,0,29,0,43,2,59,0,79,2,100,6,81,27,61,36,43,38,29,36,11,25,4,6,29,9,43,11,59,9,95,9,59,22,43,25,29,22
0,0,18,16,5,37,2,51,2,67,0,86,2,100,13,89,45,70,59,54,62,37,62,16,51,5,18,37,8,51,10,67,8,94,13,67,43,54,48,37,45
0,0,14,20,2,38,0,50,2,64,0,82,2,100,14,82,26,64,32,50,32,38,32,20,26,8,14,38,14,50,14,64,14,91,14,64,14,50,14,38,14
0,0,18,21,5,43,0,54,2,67,0,83,5,100,18,83,37,67,43,54,43,40,43,21,37,8,18,43,10,54,10,67,10,94,18,67,29,54,32,40,29
0,0,20,23,7,51,2,66,2,79,0,92,0,100,12,92,43,79,61,66,64,48,64,23,53,5,23,51,10,66,10,79,7,94,15,79,43,66,48,51,48
0,0,7,23,2,46,0,58,2,71,0,87,0,100,2,87,28,74,41,61,43,46,43,20,33,5,10,46,7,58,7,71,5,92,5,74,25,58,30,46,30
0,0,8,23,2,42,0,55,2,68,0,85,2,100,8,85,27,68,36,53,38,40,36,21,27,6,8,42,6,55,8,68,6,93,10,68,25,55,25,40,25
0,0,15,20,5,43,0,56,2,71,0,87,5,100,15,87,30,71,38,56,41,41,38,20,33,5,15,43,10,56,10,71,10,94,15,69,25,56,28,41,25
0,0,0,29,0,58,0,70,3,83,3,96,3,100,9,93,29,77,38,64,41,48,38,22,25,9,3,54,9,70,12,83,9,96,9,80,16,67,19,51,16
0,0,10,23,2,47,0,63,5,76,2,92,5,100,13,89,34,76,42,60,44,42,42,21,31,7,10,47,10,63,13,76,10,92,15,73,26,60,28,44,26
0,0,4,16,0,33,0,45,0,59,0,78,0,100,4,80,26,61,35,47,38,33,35,16,28,7,7,33,7,45,9,59,7,92,4,61,23,47,26,33,23
0,0,0,23,2,42,5,55,7,68,5,81,2,100,0,81,15,68,18,55,21,39,18,21,13,7,0,42,10,55,13,68,10,92,2,68,7,55,10,39,7
0,0,16,36,6,63,3,80,3,93,0,100,3,100,13,96,26,86,36,76,40,60,36,33,33,6,16,63,13,76,13,90,13,96,13,86,16,76,16,60,16
0,0,2,18,0,37,4,52,6,64,4,81,4,100,6,81,31,62,41,50,41,35,39,16,27,6,4,37,10,50,12,62,12,95,8,62,29,50,29,35,27
0,0,11,26,4,47,2,61,2,73,0,88,0,100,9,90,33,76,42,61,45,47,45,23,35,7,14,47,9,61,9,73,9,92,11,73,28,61,30,47,30
0,0,8,12,2,27,0,40,4,53,2,76,6,100,14,74,31,51,36,36,36,23,34,10,25,6,10,27,6,38,8,53,8,93,17,53,25,38,23,25,21
0,0,9,20,2,39,0,53,2,67,0,83,2,100,9,86,25,67,32,53,34,39,32,18,25,6,11,39,9,53,11,67,9,95,9,67,20,53,23,39,20
0,0,7,22,0,45,0,60,2,72,0,87,0,100,5,90,32,72,45,60,45,45,45,22,35,7,10,45,7,60,10,72,7,95,7,72,30,60,32,45,30
0,0,25,11,5,31,0,45,2,62,0,82,8,100,31,82,57,62,65,45,68,28,65,11,51,5,25,31,8,45,11,60,8,94,31,62,54,45,57,31,54
0,0,6,20,4,37,2,51,2,64,0,82,0,100,2,84,22,66,31,51,35,37,33,20,26,6,8,37,8,51,8,64,8,93,6,64,20,51,22,37,22
0,0,0,18,2,34,4,46,6,60,4,79,4,100,6,79,30,60,39,44,39,32,37,16,25,6,4,32,9,46,11,58,11,93,9,58,27,46,27,32,25
0,0,0,17,2,30,4,41,8,54,6,76,6,100,8,76,23,52,28,39,28,28,26,15,17,6,2,30,8,41,10,54,10,93,10,54,19,41,19,28,17
0,0,19,38,9,74,0,83,3,90,0,100,3,87,19,90,38,83,48,74,51,64,51,32,41,12,19,70,16,80,16,87,16,83,19,83,25,80,25,67,29
0,0,0,20,2,35,2,50,5,61,0,79,0,100,0,82,14,64,23,52,23,35,23,17,17,8,5,35,11,50,11,64,8,94,2,64,8,50,8,35,8
0,0,2,13,0,29,0,40,2,54,0,75,5,100,8,75,24,54,29,40,32,27,29,13,24,8,5,29,10,40,13,54,10,91,8,54,13,40,13,29,13
0,0,17,19,6,39,0,54,2,67,0,84,6,100,17,82,28,67,32,52,32,39,32,19,28,6,17,39,10,52,10,67,10,93,17,67,17,54,19,39,17
0,0,7,23,2,43,0,56,2,71,0,87,2,100,7,87,30,71,41,56,43,41,41,20,33,5,10,43,7,56,10,71,7,94,7,71,25,56,28,43,25
0,0,9,23,4,47,2,59,2,71,0,88,0,100,0,88,26,73,40,61,42,47,42,23,35,7,11,47,9,59,9,73,7,92,4,73,23,61,28,47,28
0,0,2,0,0,5,0,20,8,37,5,68,14,100,25,68,45,40,48,22,45,8,40,2,20,5,5,5,14,20,20,40,20,91,25,40,28,22,25,8,17
0,0,2,18,0,39,0,53,2,65,0,83,0,100,0,86,25,67,37,53,39,39,37,18,25,6,4,39,6,53,9,65,6,95,2,67,25,53,27,39,25
0,0,0,16,0,32,2,44,6,60,4,79,2,100,0,81,30,60,44,44,46,30,41,13,30,6,4,32,9,44,11,60,9,93,4,60,27,46,30,32,25
0,0,11,11,4,28,0,40,4,57,2,78,7,100,16,80,40,57,50,40,50,26,47,11,35,7,14,26,9,40,11,54,9,92,16,57,33,40,35,28,30
0,0,5,13,2,27,0,38,2,52,0,75,5,100,8,75,27,52,36,38,36,25,33,13,22,8,8,27,11,38,13,52,13,91,11,52,16,38,16,27,13
0,0,2,15,2,28,0,42,2,55,0,76,0,100,2,78,13,57,18,42,21,28,18,15,13,5,5,28,10,42,10,57,10,92,5,57,7,42,7,28,7
0,0,0,15,0,31,0,44,2,60,0,78,2,100,7,78,28,60,39,44,42,28,36,13,23,7,2,31,7,44,10,60,7,94,7,60,23,44,26,28,21
0,0,0,18,2,38,2,50,4,63,2,81,0,100,0,81,22,65,31,50,34,36,31,18,22,6,4,36,11,50,13,63,11,90,4,63,18,50,20,36,18
0,0,2,18,0,35,0,48,2,59,0,78,0,100,0,81,18,62,27,48,29,35,27,18,18,8,5,35,10,48,13,59,10,91,2,62,10,48,13,35,10
0,0,8,20,2,42,0,55,2,68,0,86,2,100,8,86,26,71,31,57,33,40,31,20,26,4,11,42,8,57,8,71,8,93,11,71,22,55,24,40,22
0,0,4,7,0,21,0,33,4,47,2,71,7,100,14,73,38,50,45,33,45,19,42,7,28,7,7,21,9,33,14,47,11,92,14,47,33,33,30,21,28
0,0,0,16,4,27,6,39,9,53,9,74,9,100,4,76,25,55,34,41,34,27,30,16,20,6,4,27,11,39,13,53,13,93,6,53,16,39,16,27,13
0,0,2,8,0,18,0,32,5,45,2,72,5,100,10,75,35,48,45,35,45,18,40,8,27,8,5,18,8,32,10,45,10,91,13,48,29,32,29,21,27
0,0,11,17,2,32,0,44,2,55,0,76,2,100,8,76,23,58,26,44,29,32,29,17,23,8,14,32,14,44,14,58,11,88,11,58,11,44,11,32,11
0,0,11,25,4,48,2,62,4,76,0,88,0,100,2,90,27,79,39,65,44,48,41,23,34,4,11,48,11,65,11,76,9,93,6,79,25,62,30,48,30
0,0,4,17,2,36,2,48,4,63,2,80,0,100,2,82,17,65,26,48,29,34,29,17,21,7,7,36,9,48,9,63,7,95,2,63,12,48,14,36,14
0,0,0,16,4,27,6,39,9,53,9,74,9,100,6,74,20,51,30,37,30,25,27,13,18,4,2,27,13,39,16,53,13,93,6,51,16,37,16,27,13
0,0,2,21,2,42,2,55,6,68,2,82,2,100,0,85,27,68,36,55,38,40,38,19,27,6,6,40,12,55,12,68,10,93,4,68,23,55,25,40,23
0,0,18,23,4,44,0,58,2,72,2,88,9,100,20,88,37,72,41,58,41,41,39,20,32,6,18,44,9,58,9,72,9,95,20,72,32,58,32,41,30
0,0,2,13,0,26,0,42,4,55,2,75,4,100,6,77,28,55,37,42,37,26,33,13,22,8,4,26,8,42,11,55,11,91,8,55,24,42,24,26,20
0,0,9,15,3,28,0,40,3,53,0,75,6,100,12,75,28,56,37,40,37,28,34,12,28,9,12,28,12,40,15,56,15,90,12,53,15,40,18,28,15
0,0,17,25,7,50,2,62,5,75,0,87,2,100,10,90,35,77,45,65,47,50,47,25,40,7,17,50,15,62,15,75,12,92,12,75,30,62,32,47,32
0,0,16,32,6,58,0,70,3,80,0,93,0,100,6,90,22,80,32,67,38,54,38,29,32,9,16,58,16,70,16,80,12,93,9,80,12,70,19,58,19
0,0,4,21,0,45,0,60,4,73,0,86,0,100,0,89,21,73,32,60,34,45,34,21,23,4,4,45,6,60,8,73,6,95,4,73,21,60,23,45,21
0,0,4,17,2,31,2,43,4,58,2,80,0,100,2,82,26,60,39,46,39,31,39,17,29,7,7,31,7,43,9,58,7,95,4,60,26,46,29,31,26
0,0,12,21,6,40,0,53,3,65,0,81,6,100,9,84,28,65,37,53,40,40,40,21,31,9,15,40,15,53,15,65,15,90,12,65,15,53,18,40,15
0,0,8,19,5,38,2,52,5,63,0,80,5,100,8,80,22,63,27,52,27,38,27,19,19,8,11,38,11,52,13,66,11,91,11,63,13,52,13,38,13
0,0,2,15,0,34,0,50,2,65,0,84,0,100,2,84,28,65,39,50,42,31,39,13,28,5,5,34,5,50,7,65,5,94,5,65,28,50,31,31,28
0,0,7,19,0,38,0,52,2,66,0,83,2,100,7,83,26,66,33,52,35,38,35,19,28,7,9,38,7,52,9,66,7,95,9,66,21,52,23,38,21
0,0,2,14,0,29,2,42,4,55,2,76,4,100,6,78,31,57,42,42,42,27,40,12,27,6,4,29,8,42,10,55,10,93,6,57,27,42,29,29,25
0,0,9,13,1,32,0,44,1,57,0,80,1,100,9,80,32,57,44,44,46,28,44,13,32,7,11,32,9,44,11,57,9,94,11,57,32,44,32,30,30
0,0,8,27,13,52,13,66,16,77,11,88,8,100,0,88,22,77,36,63,41,50,41,25,33,8,11,52,22,66,22,77,19,94,8,77,16,63,22,50,25
0,0,10,16,2,35,0,51,2,67,0,86,0,100,8,86,37,70,51,51,54,35,51,16,40,8,13,35,10,51,10,67,10,94,10,67,35,51,37,35,35
0,0,13,15,5,34,0,50,2,63,0,84,5,100,15,84,34,65,42,50,44,34,42,15,34,5,15,34,10,50,13,63,10,92,15,63,28,50,28,34,28
0,0,14,11,5,28,0,40,2,57,0,80,5,100,14,80,34,57,45,40,45,25,45,11,34,5,17,28,5,40,8,57,8,94,14,57,31,40,31,25,28
0,0,2,23,0,41,0,56,2,69,0,84,0,100,2,84,20,66,30,53,30,38,30,20,20,7,2,41,5,53,7,69,5,92,5,69,17,53,20,41,17
0,0,8,16,2,34,0,48,4,62,2,82,4,100,10,84,34,62,44,48,46,32,44,14,32,6,10,34,10,48,12,62,12,94,12,62,30,48,32,34,28
0,0,13,23,2,44,0,60,2,76,0,89,2,100,7,89,28,76,39,60,42,44,39,23,31,5,13,47,7,60,10,73,7,94,10,76,26,60,26,44,26
0,0,0,20,2,41,2,53,5,66,2,82,2,100,0,82,17,69,25,53,28,38,25,20,17,7,2,41,10,53,10,66,7,92,2,66,10,53,15,38,12
0,0,17,29,5,58,0,76,2,85,0,97,2,100,14,94,41,82,52,70,55,52,55,23,44,5,17,58,11,73,14,85,11,97,14,85,32,73,35,55,35
0,0,4,20,0,40,0,51,2,64,2,80,2,100,6,82,28,64,35,51,37,37,35,20,24,8,6,37,8,51,11,64,8,93,8,64,24,51,24,37,22
0,0,0,10,2,23,4,36,6,52,4,73,4,100,4,76,28,54,39,36,39,23,36,10,26,4,4,23,8,36,10,52,10,93,6,52,26,36,28,23,23
0,0,6,23,2,43,0,58,2,71,0,86,0,100,6,86,26,71,34,56,34,43,34,21,26,8,8,43,8,58,8,69,8,93,8,71,19,58,21,43,21
0,0,19,14,7,33,2,47,4,61,0,83,4,100,16,85,33,64,42,50,45,33,42,14,35,4,19,33,11,47,14,64,11,95,16,64,30,50,33,33,30
0,0,11,16,4,32,0,46,2,60,0,79,2,100,9,81,30,62,37,46,39,32,37,16,27,6,13,32,9,46,11,60,9,93,11,60,23,46,25,32,23
0,0,0,22,5,38,5,50,8,63,5,80,8,100,2,80,25,61,33,47,36,36,33,19,22,8,5,36,13,50,16,63,16,91,8,61,16,50,19,36,16
0,0,17,30,5,55,0,70,2,82,0,95,5,100,17,95,35,85,40,70,40,52,40,30,32,10,17,55,10,70,10,82,10,95,17,82,25,70,27,52,25
0,0,0,15,0,31,4,45,6,59,4,79,4,100,2,79,27,59,36,45,36,31,34,15,25,4,2,31,6,45,11,59,9,95,6,59,27,45,27,31,25
0,0,9,16,4,34,2,48,4,60,0,79,2,100,9,81,27,62,37,48,39,34,39,16,30,6,11,34,11,48,11,62,9,93,11,62,23,48,25,34,23
0,0,10,18,5,40,2,54,5,67,0,83,0,100,5,86,27,70,37,54,40,40,40,18,32,8,13,40,13,54,13,67,10,91,8,67,24,54,27,40,24
0,0,12,20,2,37,0,52,2,67,0,82,2,100,10,85,32,67,42,52,45,37,42,17,35,7,12,37,12,52,12,67,12,92,12,67,27,52,30,37,27
0,0,13,15,4,32,0,47,4,60,2,80,6,100,17,80,39,58,47,43,47,28,45,13,34,6,13,32,10,45,13,60,13,93,17,58,30,45,30,30,28
0,0,12,18,3,36,0,51,3,66,0,84,0,100,9,87,33,69,42,54,45,36,45,15,36,6,12,39,9,54,9,66,6,90,9,69,30,54,33,36,30
0,0,2,21,7,38,9,52,9,64,9,80,7,100,0,80,16,64,23,52,26,38,23,21,19,7,4,38,14,52,14,64,11,92,4,64,14,52,14,38,14
0,0,0,7,0,19,0,28,4,42,2,71,7,100,11,71,38,42,45,28,45,16,40,4,26,7,4,16,7,28,9,42,11,92,14,42,33,28,30,16,26
0,0,5,15,0,28,0,42,2,55,0,76,2,100,5,78,18,57,26,44,26,31,26,15,18,7,5,28,7,42,7,55,7,94,5,57,15,42,15,31,15
0,0,2,13,0,26,0,36,2,50,0,71,2,100,2,73,18,50,23,36,26,26,23,13,18,7,5,26,10,36,13,50,10,89,5,50,10,36,10,26,10
0,0,8,15,2,31,0,44,2,57,0,80,2,100,8,82,37,60,48,44,51,31,48,13,35,6,11,31,8,44,11,60,11,93,11,60,33,44,35,31,33
0,0,0,11,2,23,4,32,6,46,6,72,9,100,9,72,34,48,41,32,41,20,37,9,23,6,4,23,11,32,16,46,16,93,11,46,27,32,27,23,23
0,0,11,16,2,38,2,55,5,69,2,86,0,100,5,86,33,72,41,55,44,38,41,16,33,5,11,38,8,55,11,72,8,91,8,72,27,55,30,38,27
0,0,13,27,4,51,0,65,2,74,0,88,4,100,11,88,32,74,39,60,41,46,39,25,32,6,13,51,11,62,11,74,11,90,13,72,23,62,25,48,25
0,0,17,17,5,35,0,51,2,64,0,84,5,100,17,84,38,66,48,51,48,35,48,15,38,7,17,35,10,51,12,64,10,92,17,64,28,51,30,35,28
0,0,4,19,2,38,0,50,2,61,0,80,2,100,4,83,26,61,33,50,33,35,33,16,26,9,9,38,14,50,14,61,14,92,9,61,16,50,19,35,16
0,0,9,23,2,45,0,59,0,71,0,88,0,100,7,88,28,73,38,59,40,42,38,21,30,7,11,45,7,59,9,71,7,95,9,71,26,59,28,45,26
0,0,8,20,2,37,0,51,2,62,0,80,2,100,8,82,25,62,28,51,31,37,28,20,22,8,8,37,11,51,11,62,11,91,11,62,17,51,17,37,17
0,0,8,16,2,32,0,45,2,59,2,81,5,100,13,81,29,59,35,45,35,29,32,13,24,5,10,32,8,45,10,59,8,94,13,59,21,45,24,32,21
0,0,14,29,5,55,0,67,2,79,0,94,2,100,14,91,38,76,47,64,50,50,47,26,38,11,14,52,14,67,14,79,14,94,14,79,23,67,26,52,26
0,0,16,30,6,56,0,70,3,80,0,96,3,100,16,93,43,80,53,70,53,53,53,26,43,10,16,56,10,70,13,80,10,93,16,80,30,70,33,56,33
0,0,6,20,0,37,0,51,0,64,0,82,2,100,8,82,26,64,33,51,35,35,33,17,26,6,6,37,4,51,6,64,4,95,8,64,24,51,26,37,24
0,0,10,15,2,31,0,47,2,63,2,81,5,100,13,84,34,63,42,47,42,31,39,15,31,5,10,31,7,47,10,63,7,94,13,63,26,47,28,31,26
0,0,15,15,3,30,0,42,3,54,0,75,6,100,15,75,30,54,39,42,39,27,36,12,30,9,15,30,9,42,12,54,12,90,15,54,24,42,24,30,24
0,0,3,21,5,41,7,52,9,66,7,82,3,100,0,82,23,66,35,52,37,39,35,19,25,5,5,41,13,52,15,66,13,94,3,66,23,52,25,39,25
0,0,11,22,5,41,0,55,2,69,0,83,2,100,8,86,30,69,38,55,41,41,38,19,33,8,13,41,11,55,11,69,11,91,11,69,22,55,25,41,25
0,0,0,15,0,31,0,43,4,59,2,79,2,100,4,79,29,59,40,43,43,29,40,13,27,6,4,31,9,43,11,59,11,93,6,59,29,43,29,29,27
0,0,4,12,0,24,0,36,2,51,0,73,0,100,4,75,19,53,26,39,26,24,24,12,17,7,7,24,9,39,12,51,9,92,7,51,9,39,12,24,9
0,0,24,5,5,21,0,35,2,48,0,72,5,100,24,75,51,51,64,35,67,21,64,8,54,5,27,21,13,35,13,48,13,89,24,51,48,35,51,24,48
0,0,15,20,5,40,0,55,2,70,2,85,5,100,12,85,37,67,47,52,50,37,47,17,37,7,15,40,5,55,7,67,7,95,15,67,35,52,37,37,35
0,0,0,15,2,31,4,43,6,56,4,77,4,100,2,79,34,59,45,45,45,31,43,15,31,6,4,31,13,43,15,56,13,93,6,59,29,45,31,31,27
0,0,13,24,2,45,2,59,2,72,0,86,0,100,8,89,24,75,32,62,35,45,35,24,29,8,13,45,16,59,16,72,13,89,10,72,16,59,18,45,18
0,0,2,18,0,37,0,48,2,62,0,81,0,100,5,78,21,59,32,45,32,35,32,16,21,10,5,35,10,48,10,62,10,89,8,62,16,48,18,35,16
0,0,15,12,6,24,0,36,3,48,0,72,6,100,15,72,30,51,33,36,36,24,33,12,30,9,15,24,15,36,15,51,15,90,15,48,18,36,18,24,18
0,0,14,19,4,39,0,51,2,63,0,82,4,100,9,85,36,65,48,51,48,36,48,17,39,7,14,39,12,51,12,63,9,92,14,65,31,51,34,39,31
0,0,7,14,2,31,0,46,2,60,0,80,0,100,7,82,29,63,39,46,39,31,39,14,31,4,9,31,7,46,9,60,7,95,7,63,26,46,29,31,26
0,0,7,16,2,33,0,47,2,59,0,78,2,100,7,83,28,64,38,47,40,35,38,16,28,7,9,33,7,47,9,61,7,92,9,61,26,47,26,35,26
0,0,5,17,0,29,0,44,2,61,0,79,0,100,2,82,20,64,26,47,29,32,26,17,20,5,5,32,5,47,5,61,5,94,5,61,11,47,14,32,11
0,0,8,14,2,29,0,41,5,55,2,79,2,100,8,79,32,55,44,41,44,26,41,11,32,5,11,29,8,41,8,55,8,94,11,55,29,41,29,26,26
0,0,2,15,0,28,2,42,6,55,4,77,4,100,6,80,31,57,40,42,42,28,37,13,26,6,4,28,6,42,11,55,8,93,6,57,28,42,28,28,26
0,0,4,19,2,38,0,52,2,66,0,83,0,100,2,85,30,66,45,52,47,35,45,16,33,7,7,38,9,52,11,66,9,92,7,66,28,52,30,38,28
0,0,11,8,5,22,2,37,2,48,0,74,2,100,8,77,31,54,40,37,42,25,42,11,34,5,14,22,11,37,11,48,8,94,11,51,25,37,28,25,25
0,0,0,20,0,40,0,53,2,66,0,84,0,100,2,84,26,66,37,53,40,40,37,20,26,6,2,40,6,53,8,66,6,93,4,66,24,53,26,40,24
0,0,0,21,2,36,0,47,5,60,0,78,2,100,0,78,18,63,23,50,23,36,23,21,15,7,5,36,7,50,10,60,7,92,2,63,7,50,10,36,7
0,0,11,15,2,33,0,46,2,60,0,80,2,100,11,82,40,62,51,46,51,33,48,15,37,8,11,33,13,46,15,60,13,91,13,62,31,46,33,33,31
0,0,6,18,2,37,0,51,2,62,0,83,2,100,9,83,30,65,39,48,39,34,39,16,30,6,9,37,6,51,9,65,6,93,9,65,25,48,27,37,25
0,0,16,18,5,37,0,51,2,64,0,81,5,100,16,81,32,64,37,51,37,37,37,18,29,8,16,37,10,51,10,64,10,91,16,64,24,51,24,37,24
